destination_id,name,type,url,image[0].url,address.addr1,address.city,address.country,latitude,longitude,description,status,custom_label_0,custom_label_1
6395182871,Changwon,destination,https://daytrip.com/en/transfers/jinhae-gu-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/changwon--south-korea--pinterest-pin.png,"Changwon, Korea, Republic of",Changwon,South Korea,35.2028593,128.6000923,"This dynamic city in the southeastern region of South Korea is nestled in a sheltered bay surrounded by pine-covered mountains, and is renowned for its annual Cherry Blossom Festival held every spring.",active,South Korea,Asia
6395182872,Ulsan,destination,https://daytrip.com/en/transfers/ulsan-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/ulsan--south-korea--pinterest-pin.png,Ulsan,Ulsan,South Korea,35.5537228,129.2380554,"South Korea's seventh-largest metropolitan city is renowned as the powerhouse of South Korea, lying at the heart of the Ulsan Industrial District.",active,South Korea,Asia
6395182873,Yangsan,destination,https://daytrip.com/en/transfers/yangsan-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/yangsan--south-korea--pinterest-pin.png,Yangsan,Yangsan,South Korea,35.382003227466804,129.04960996884765,"Full of temples, lush forests and thrill-seeking parks, this city in Gyeongsangnam-do Province attracts both locals and tourists alike.",active,South Korea,Asia
6395182874,Yeongju,destination,https://daytrip.com/en/transfers/yeongju-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/yeongju--south-korea--pinterest-pin.png,Yeongju,Yeongju,South Korea,36.8705017,128.5976721,"Situated in the far north region of North Gyeongsang province, this city has a proud history intertwined with influential figures, and has become a popular filming location for Korean historical dramas.",active,South Korea,Asia
6395182876,Gwangju,destination,https://daytrip.com/en/transfers/gwangju-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/gwangju--south-korea--pinterest-pin.png,Gwangju,Gwangju,South Korea,35.1557358,126.8354271,"This vibrant city presents a perfect blend of Korean culture, artistic landscapes, and diverse culinary delights, setting it apart from the bustling streets of Seoul.",active,South Korea,Asia
6395182877,Yeoju,destination,https://daytrip.com/en/transfers/yeoju-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/yeoju--south-korea--pinterest-pin.png,Yeoju,Yeoju,South Korea,37.299727498228428,127.62879646464846,"Gorgeous ceramics, tasty produce and two UNESCO World Heritage sites make this destination a perfect immersion experience in South Korea's authentic charm.",active,South Korea,Asia
6395182878,Daejeon,destination,https://daytrip.com/en/transfers/daejeon-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/daejeon--south-korea--pinterest-pin.png,Daejeon,Daejeon,South Korea,36.3398175,127.3940486,"The fifth-largest metropolis in South Korea is surrounded by lush forested hills and the serene Geum River, and has earned recognition for its cutting-edge technology and research institutions.",active,South Korea,Asia
6395182879,Yeosu,destination,https://daytrip.com/en/transfers/yeosu-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/yeosu--south-korea--pinterest-pin.png,Yeosu,Yeosu,South Korea,34.7603737,127.6622221,"On the picturesque coast of Jeollanam-do, this city is the second-largest in the region, boasting its own peninsula and surrounded by the beautiful sea.",active,South Korea,Asia
6395182880,Yeongwol,destination,https://daytrip.com/en/transfers/yeongwol-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/yeongwol--south-korea--pinterest-pin.png,Yeongwol,Yeongwol,South Korea,37.208179695752087,128.50408222753907,"Nestled amidst lush green hills with the Donggang River winding through, this village offers a tranquil escape from the hustle and bustle of metropolitan life and is teeming with historical artifacts.",active,South Korea,Asia
6395182881,Asan,destination,https://daytrip.com/en/transfers/asan-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/asan--south-korea--pinterest-pin.png,Asan-si,Asan,South Korea,36.80072162317613,126.9749161586914,A charming city in South Chungcheong Province is uniquely known for its spas and hot springs.,active,South Korea,Asia
6395182882,Wonju,destination,https://daytrip.com/en/transfers/wonju-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/wonju--south-korea--pinterest-pin.png,Wonju,Wonju,South Korea,37.326251440741473,127.94665503769531,"Just an hour and a half out from Seoul, this city of rich historical significance offers a plethora of museums, markets and adventurous attractions.",active,South Korea,Asia
6395182883,Chuncheon,destination,https://daytrip.com/en/transfers/chuncheon-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/chuncheon--south-korea--pinterest-pin.png,Chuncheon,Chuncheon,South Korea,37.8897796,127.7398952,"This charming city in a picturesque basin, formed by the Soyang River and Han River, is renowned for its natural beauty and modern prosperity.",active,South Korea,Asia
6395182884,Jeonju,destination,https://daytrip.com/en/transfers/jeonju-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/jeonju--south-korea--pinterest-pin.png,Jeonju,Jeonju,South Korea,35.8280463,127.1160156,"While this capital city of North Jeolla may not boast skyscrapers and bright lights, its charm lies in the modest hanok houses and a rich tapestry of traditional local cuisine.",active,South Korea,Asia
6395182885,Suwon,destination,https://daytrip.com/en/transfers/suwon-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/suwon--south-korea--pinterest-pin.png,Suwon,Suwon,South Korea,37.2803896,127.0077847,"The capital and largest city of Gyeonggi-do, South Korea's most populous province, holds a rich historical heritage and serves as a significant economic hub.",active,South Korea,Asia
6395182886,Cheongju,destination,https://daytrip.com/en/transfers/cheongju-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/cheongju--south-korea--pinterest-pin.png,Cheongju,Cheongju,South Korea,36.6272962,127.498731,"The vibrant capital of North Chungcheong Province,holds a rich history that dates back to ancient times, having been a provincial town throughout the ages.",active,South Korea,Asia
6395182887,Jecheon,destination,https://daytrip.com/en/transfers/jecheon-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/jecheon--south-korea--pinterest-pin.png,Jecheon,Jecheon,South Korea,37.067403689445271,128.14306493652344,"This bustling city is renowned for its strategic railway junction, making it a transportation hub embraced by scenic surroundings.",active,South Korea,Asia
6395182888,Gurye,destination,https://daytrip.com/en/transfers/gurye-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/gurye--south-korea--pinterest-pin.png,Gurye,Gurye,South Korea,35.229095450701877,127.48317468027344,A charming county in Jeollanam-do lies nestled between the majestic Jirisan mountain and the tranquil Seomjin River.,active,South Korea,Asia
6395182889,Osan,destination,https://daytrip.com/en/transfers/osan-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/osan--south-korea--pinterest-pin.png,Osan,Osan,South Korea,37.16028944283466,127.05339233652344,This city holds a notable place in the history of the Korean War and is dotted with beautiful temples and nature sites.,active,South Korea,Asia
6395182890,Jeongseon,destination,https://daytrip.com/en/transfers/jeongseon-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/jeongseon--south-korea--pinterest-pin.png,Jeongseon,Jeongseon,South Korea,37.375802153796187,128.73870607724609,"Surrounded by towering mountains, this region boasts unpolluted mountain air, weaving streams, and picturesque landscapes, making it a romantic and scenic retreat.",active,South Korea,Asia
6395182891,Andong,destination,https://daytrip.com/en/transfers/andong-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/andong--south-korea--pinterest-pin.png,Andong,Andong,South Korea,36.579685905840584,128.77814742485353,This vibrant city and market hub is the capital of North Gyeongsang Province and holds a distinguished reputation as a center of culture and cherished folk traditions.,active,South Korea,Asia
6395182892,Yongin,destination,https://daytrip.com/en/transfers/yongin-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/yongin--south-korea--pinterest-pin.png,Yongin,Yongin,South Korea,37.2214872,127.2218612,The largest city in Gyeonggi Province is a treasure trove of cultural experiences and amusement delights.,active,South Korea,Asia
6395182893,Pocheon,destination,https://daytrip.com/en/transfers/pocheon-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/pocheon--south-korea--pinterest-pin.png,Pocheon,Pocheon,South Korea,37.9695145460509,127.2502925,"As an inland city boasting the highest mountainous areas in Gyeonggi, this destination offers a refreshing escape into nature.",active,South Korea,Asia
6395182894,Daegu,destination,https://daytrip.com/en/transfers/daegu-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/daegu--south-korea--pinterest-pin.png,Daegu,Daegu,South Korea,35.8294374,128.5655119,This vibrant southeastern city in South Korea seamlessly blends its ancient culture with breathtaking scenic attractions and majestic mountains.,active,South Korea,Asia
6395182895,Sejong,destination,https://daytrip.com/en/transfers/sejong-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/sejong--south-korea--pinterest-pin.png,Sejong,Sejong,South Korea,36.51628654224848,127.25873340000001,"Named in honor of King Sejong the Great, this city pays tribute to its illustrious past and embraces modern advancements.",active,South Korea,Asia
6395182896,Gapyeong,destination,https://daytrip.com/en/transfers/gapyeong-kr,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/gapyeong--south-korea--pinterest-pin.png,Gapyeong,Gapyeong,South Korea,37.823082331801281,127.50892379091799,The site of the Battle of Kapyong and a beautiful mountainous province holds historical significance and natural wonders.,active,South Korea,Asia
6395182897,Seven Miles Beach,destination,https://daytrip.com/en/transfers/seven-miles-beach-ky,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/seven-miles-beach--cayman-islands--pinterest-pin.png,Seven Miles Beach,Seven Miles Beach,Cayman Islands,19.3338672,-81.3816993,Unfurl your beach towel on a legendary and seemingly endless stretch of sandy shores.,active,Cayman Islands,North America
6395182898,Rum Point,destination,https://daytrip.com/en/transfers/rum-point-ky,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/rum-point--cayman-islands--pinterest-pin.png,Rum Point,Rum Point,Cayman Islands,19.3636693,-81.260831299999992,Unwind on a pristine beach with powdery white sand beneath your toes and turquoise waters lapping gently at the shore.,active,Cayman Islands,North America
6395182900,Pakse,destination,https://daytrip.com/en/transfers/pakse-la,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/pakse--laos--pinterest-pin.png,Pakse,Pakse,Laos,15.1105068,105.8172881,"A laid-back river-town grown to metropolitan proportions, Laos' southern capital is doubles as the gateway to the region.",active,Laos,Asia
6395182903,Vientiane,destination,https://daytrip.com/en/transfers/vientiane-la,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/vientiane--laos--pinterest-pin.png,Vientiane,Vientiane,Laos,17.975522107487027,102.63273871957404,"With its wide boulevards and laid-back attitude, the lasting French influence on Laos' historic capital feels downright Provencal.",active,Laos,Asia
6395182904,Luang Prabang,destination,https://daytrip.com/en/transfers/luang-prabang-la,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/luang-prabang--laos--pinterest-pin.png,Luang Prabang,Luang Prabang,Laos,19.8833959,102.1346874,"Sitting on a river peninsula and encircled by mountains, Loas' UNESCO-listed former royal capital offers a beautifully preserved fusion of traditional Lao and colonial cultures.",active,Laos,Asia
6395182905,Kuang Si Falls,destination,https://daytrip.com/en/transfers/kuang-si-falls-la,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/kuang-si-falls--laos--pinterest-pin.png,Kuang Si Falls,Kuang Si Falls,Laos,19.749498,101.9919369,Some of the most beautiful waterfalls and forest pools you'll ever see are made even better by nearby conservation projects.,active,Laos,Asia
6395182906,Marigot Bay,destination,https://daytrip.com/en/transfers/marigot-bay-lc,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/marigot-bay--saint-lucia--pinterest-pin.png,Marigot Bay,Marigot Bay,Saint Lucia,13.9662858,-61.0274866,"This idyllic shoreline has served as the backdrop for iconic films like ""Doctor Doolittle"" and ""Firepower,"" attracting filmmakers with its breathtaking beauty.",active,Saint Lucia,North America
6395182907,Castries,destination,https://daytrip.com/en/transfers/castries-lc,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/castries--saint-lucia--pinterest-pin.png,Castries st lucia,Castries,Saint Lucia,14.0110158,-60.989723899999987,"Home to approximately 70,000 people, this bustling city is situated on a picturesque peninsula that extends into the turquoise embrace of the Caribbean Sea.",active,Saint Lucia,North America
6395182908,Vaduz,destination,https://daytrip.com/en/transfers/vaduz-li,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/vaduz--liechtenstein--pinterest-pin.png,"9490 Vaduz, Liechtenstein",Vaduz,Liechtenstein,47.1410303,9.5209277,"The post stamp-sized capital of post stamp-sized Liechtenstein is quiet, clean, and ironically has a postage stamp museum.",active,Liechtenstein,Europe
6395182909,Polgahawela,destination,https://daytrip.com/en/transfers/polgahawela-lk,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/polgahawela--sri-lanka--pinterest-pin.png,Polgahawela,Polgahawela,Sri Lanka,7.3274865999999994,80.29345219999999,"This serene town near the bustling city of Colombo unveils an expansive and vibrant Theravada Buddhist Monastery, merging spiritual enlightenment and natural beauty.",active,Sri Lanka,Asia
6395182910,Giriulla,destination,https://daytrip.com/en/transfers/giriulla-lk,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/giriulla--sri-lanka--pinterest-pin.png,Giriulla,Giriulla,Sri Lanka,7.3317694000000007,80.1233175,"Photo by Daibo Taku, CC BY 3.0 , via Wikimedia Commons",active,Sri Lanka,Asia
6395182911,Sigiriya,destination,https://daytrip.com/en/transfers/sigiriya-lk,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/sigiriya--sri-lanka--pinterest-pin.png,Sigiriya,Sigiriya,Sri Lanka,7.9570326999999992,80.760257,"Often hailed as the eighth wonder of the world and having the coveted UNESCO World Heritage Site status, this mesmerizing ancient stone fortress is a must-see on your journey through Sri Lanka.",active,Sri Lanka,Asia
6395182912,Vilnius,destination,https://daytrip.com/en/transfers/vilnius-lt,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/vilnius--lithuania--pinterest-pin.png,"Vilnius, Lithuania",Vilnius,Lithuania,54.6871555,25.2796514,"With it's UNESCO-listed historic center, Lithuania's picturesque capital mixes historic heritage with cosmopolitan convenience.",active,Lithuania,Europe
6395182913,Kaunas,destination,https://daytrip.com/en/transfers/kaunas-lt,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/kaunas--lithuania--pinterest-pin.png,"Kaunas, Lithuania",Kaunas,Lithuania,54.8985207,23.9035965,The first UNESCO City of Design in Central and Eastern Europe is rich blend of architecture and culture.,active,Lithuania,Europe
6395182914,Druskininkai,destination,https://daytrip.com/en/transfers/druskininkai-lt,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/druskininkai--lithuania--pinterest-pin.png,Druskininkai,Druskininkai,Lithuania,54.004906899999988,23.9864279,"Lithuania's oldest spa town offers healing waters, pleasant parks, and an increasingly-chic atmosphere.",active,Lithuania,Europe
6395182916,Luxembourg City,destination,https://daytrip.com/en/transfers/luxembourg-city-lu,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/luxembourg-city--luxembourg--pinterest-pin.png,"Luxembourg City, Luxembourg",Luxembourg City,Luxembourg,49.611621000000007,6.1319346,The UNESCO-listed Old Town and Fortifications make this ancient stronghold one of Europe's most picturesque capitals.,active,Luxembourg,Europe
6395182919,Ventspils,destination,https://daytrip.com/en/transfers/ventspils-lv,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/ventspils--latvia--pinterest-pin.png,"Ventspils, Latvia",Ventspils,Latvia,57.3937216,21.5647066,Latvia's largest port reinvested its oil and shipping profits to become one of the country's most dynamic cities.,active,Latvia,Europe
6395182921,Riga,destination,https://daytrip.com/en/transfers/riga-lv,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/riga--latvia--pinterest-pin.png,"Riga, Latvia",Riga,Latvia,56.9496487,24.1051865,"The largest metropolis in the Baltics, Latvia's UNESCO-listed capital is a vibrant mix of historic architecture and cosmopolitan cool.",active,Latvia,Europe
6395182922,Liepaja,destination,https://daytrip.com/en/transfers/liepaja-lv,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/liepaja--latvia--pinterest-pin.png,"Liepāja, Latvia",Liepaja,Latvia,56.5046678,21.010806,"Renowned for its beautiful beach, this port city is a captivating mixture of grit and refinement.",active,Latvia,Europe
6395182924,Casablanca,destination,https://daytrip.com/en/transfers/casablanca-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/casablanca--morocco--pinterest-pin.png,Casablanca,Casablanca,Morocco,33.5731104,-7.5898433999999986,"Famed for the eponymous film, Morocco's financial center has a surprisingly varied array of attractions, including the country's largest mosque (and you can actually go inside!).",active,Morocco,Africa
6395182925,Meknes,destination,https://daytrip.com/en/transfers/meknes-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/meknes--morocco--pinterest-pin.png,Meknes,Meknes,Morocco,33.8730164,-5.5407299,"The former capital of Morocco, the UNESCO-listed medina of this imperial city is accessed by the most beautiful gate in the country.",active,Morocco,Africa
6395182926,Volubilis,destination,https://daytrip.com/en/transfers/volubilis-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/volubilis--morocco--pinterest-pin.png,"Volubilis, Morocco",Volubilis,Morocco,34.070766,-5.5532695,"This UNESCO World Heritage Site is the best-preserved Roman ruin in Morocco, famed for its in-situ mosaics.",active,Morocco,Africa
6395182927,Ouarzazate,destination,https://daytrip.com/en/transfers/ouarzazate-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/ouarzazate--morocco--pinterest-pin.png,Ouarzazate,Ouarzazate,Morocco,30.9335436,-6.937016,"This historic trade-town is now best known as a film location, having been featured in major productions like Lawrence of Arabia and Game of Thrones.",active,Morocco,Africa
6395182928,Rabat,destination,https://daytrip.com/en/transfers/rabat-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/rabat--morocco--pinterest-pin.png,"Rabat, Morocco",Rabat,Morocco,33.9715904,-6.8498129,"Once a haven for pirates, Morocco's capital and its UNESCO-listed medina offers laid-back serving of Barbar culture.",active,Morocco,Africa
6395182929,Taroudant,destination,https://daytrip.com/en/transfers/taroudant-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/taroudant--morocco--pinterest-pin.png,Taroudant,Taroudant,Morocco,30.4727126,-8.8748765,"This ancient city was once the capital of Morocco, and remains a bustling market town at the entrance to the Anti Atlas mountains.",active,Morocco,Africa
6395182930,Moulay Idriss,destination,https://daytrip.com/en/transfers/moulay-idriss-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/moulay-idriss--morocco--pinterest-pin.png,Moulay Idriss,Moulay Idriss,Morocco,34.055902,-5.5210510999999993,"Built around the tomb of Muhammed's great-grandson, Morocco's holiest site is a charming town that was closed to non-muslims until the 20th century.",active,Morocco,Africa
6395182931,Asilah,destination,https://daytrip.com/en/transfers/asilah-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/asilah--morocco--pinterest-pin.png,Asilah,Asilah,Morocco,35.4646127,-6.0308654,This ancient fishing village was reborn as a cultural superstar in the 20th century thanks to its international art festival.,active,Morocco,Africa
6395182932,Ait Benhaddou,destination,https://daytrip.com/en/transfers/ait-benhaddou-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/ait-benhaddou--morocco--pinterest-pin.png,Ait Benhaddou,Ait Benhaddou,Morocco,31.047043,-7.1318996000000006,This UNESCO World Heritage Site is such an amazing example of a traditional earthen settlement that it was used in Game of Thrones.,active,Morocco,Africa
6395182933,Safi,destination,https://daytrip.com/en/transfers/safi-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/safi--morocco--pinterest-pin.png,Safi,Safi,Morocco,32.299509213044892,-9.2347564005858658,"Once one of Morocco's most important ports, this ancient city is now a center for colorful ceramics.",active,Morocco,Africa
6395182934,Chefchaouen,destination,https://daytrip.com/en/transfers/chefchaouen-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/chefchaouen--morocco--pinterest-pin.png,Chefchaouen,Chefchaouen,Morocco,35.168796,-5.2683640999999994,"Sure the brightly colored buildings offer endless photo opportunities, but this historic village also has a rich cultural tradition unlike anywhere else in the country.",active,Morocco,Africa
6395182935,Sale,destination,https://daytrip.com/en/transfers/sale-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/sale--morocco--pinterest-pin.png,"Sale, Morocco",Sale,Morocco,34.0336969,-6.7708138000000009,The historic city where Robinson Crusoe was imprisoned by pirates has preserved its history while outgrowing nearby Rabat.,active,Morocco,Africa
6395182936,Agadir,destination,https://daytrip.com/en/transfers/agadir-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/agadir--morocco--pinterest-pin.png,Agadir,Agadir,Morocco,30.4277547,-9.5981072,"Rebuilt after an earthquake in 1960, it's the white sand, calm waters, and 300 sunny days a year that have made Agadir Morocco's premier seaside resort.",active,Morocco,Africa
6395182937,Fez,destination,https://daytrip.com/en/transfers/fez-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/fez--morocco--pinterest-pin.png,"Fez, Morocco",Fez,Morocco,34.0181246,-5.0078451,Morocco's spiritual and cultural capital is a UNESCO World Heritage Site where you can experience over 1000 years of history in the world's largest car-free urban area.,active,Morocco,Africa
6395182938,Essaouira,destination,https://daytrip.com/en/transfers/essaouira-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/essaouira--morocco--pinterest-pin.png,Essaouira,Essaouira,Morocco,31.5084926,-9.7595041,"Near constant winds keep beach-goers at bay, but who need sand when there's the coastal fort and winding alleys of this UNESCO-listed port town to explore.",active,Morocco,Africa
6395182939,El Jadida,destination,https://daytrip.com/en/transfers/el-jadida-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/el-jadida--morocco--pinterest-pin.png,El Jadida,El Jadida,Morocco,33.2316326,-8.5007115999999989,The UNESCO-listed old town of this seaside city looks distinctly 'un-Moorish' because it was founded by the Portuguese.,active,Morocco,Africa
6395182940,Tetouan,destination,https://daytrip.com/en/transfers/tetouan-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/tetouan--morocco--pinterest-pin.png,Tetouan,Tetouan,Morocco,35.5888995,-5.3625516,"Closely tied to Spain, the UNESCO-listed medina of this historic town is essentially an Andalusian Pueblo Blanco.",active,Morocco,Africa
6395182941,Boumalne Dades,destination,https://daytrip.com/en/transfers/boumalne-dades-ma,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/boumalne-dades--morocco--pinterest-pin.png,Boumalne Dades,Boumalne Dades,Morocco,31.3689243,-5.9885456,"Blending with the rocky landscape and surrounded by natural beauty, this historic town offers something for culture seekers and nature lovers alike.",active,Morocco,Africa
6395182942,Monaco,destination,https://daytrip.com/en/transfers/monaco-mc,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/monaco--monaco--pinterest-pin.png,Monaco,Monaco,Monaco,43.738417600000012,7.4246157999999989,"Skyrocketed to fame when Grace Kelly married Prince Ranie III, this seaside city-state is heady with the scent of the sea, and prosperity.",active,Monaco,Europe
6395182943,Perast,destination,https://daytrip.com/en/transfers/perast-me,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/perast--montenegro--pinterest-pin.png,"Perast, Montenegro",Perast,Montenegro,42.486276575321412,18.697872161865238,"As a UNESCO protected World Heritage Site, the tiny town of Perast exudes a spirit of Renaissance and timelessness.",active,Montenegro,Europe
6395182945,Lovcen,destination,https://daytrip.com/en/transfers/lovcen-me,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/lovcen--montenegro--pinterest-pin.png,"Lovćen, Montenegro",Lovcen,Montenegro,42.3979971012223,18.840179443359379,"With views that capture most of Montenegro, Mountain Lovcen is the tallest mountain in the country and is the resting place for one of its greatest rulers, Petar II Petrović-Njegoš.",active,Montenegro,Europe
6395182947,Herceg Novi,destination,https://daytrip.com/en/transfers/herceg-novi-me,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/herceg-novi--montenegro--pinterest-pin.png,"Herceg Novi, Montenegro",Herceg Novi,Montenegro,42.453845356565211,18.527498245239261,"The small Montenegrin town of Herceg Novi can be found on the Adriatic Sea. With its vast amount of sunny days year round, Herceg Novi's nickname as the ""city of sun"" is well earned.",active,Montenegro,Europe
6395182948,Virpazar,destination,https://daytrip.com/en/transfers/virpazar-me,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/virpazar--montenegro--pinterest-pin.png,"Virpazar, Montenegro",Virpazar,Montenegro,42.245959284561927,19.091749359802179,"This tiny village, once a Turkish stronghold, is transformed into an island by Spring floods.",active,Montenegro,Europe
6395182949,Ulcinj,destination,https://daytrip.com/en/transfers/ulcinj-me,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/ulcinj--montenegro--pinterest-pin.png,"Ulcinj, Montenegro",Ulcinj,Montenegro,41.9310884,19.2147632,"One of the oldest settlements on the Adriatic, it has thousands of years of architecture, and is predominantly Albanian.",active,Montenegro,Europe
6395182951,Sveti Stefan,destination,https://daytrip.com/en/transfers/sveti-stefan-me,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/sveti-stefan--montenegro--pinterest-pin.png,"Sveti Stefan, Montenegro",Sveti Stefan,Montenegro,42.2515444,18.8982264,"While commoners can only admire this luxury island resort from afar, the beautiful stone villas and dramatic backdrop has made it Montenegro's most photographed islet.",active,Montenegro,Europe
6395182953,Budva,destination,https://daytrip.com/en/transfers/budva-me,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/budva--montenegro--pinterest-pin.png,"Budva, Montenegro",Budva,Montenegro,42.279753704657949,18.832883834838871,The Budva Riviera is filled with vibrant energy all year long due to the Mediterranean's blessing of over 200 days of sun a year.,active,Montenegro,Europe
6395182954,Zabljak,destination,https://daytrip.com/en/transfers/zabljak-me,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/zabljak--montenegro--pinterest-pin.png,"Žabljak, Montenegro",Zabljak,Montenegro,43.1555152,19.1226018,"Surrounded by 22 mountain peaks, encompassing 18 mountain rivers, and one canyon at an altitude of 1456 meters, the city of Zabljak is the highest city in the Balkans.",active,Montenegro,Europe
6395182955,Tivat,destination,https://daytrip.com/en/transfers/tivat-me,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/tivat--montenegro--pinterest-pin.png,"Tivat, Montenegro",Tivat,Montenegro,42.434226525984229,18.693408966064457,"Lying in the Bay of Kotor (a UNESCO World Heritage Site), Porto Montenegro is a luxury yacht marina waterfront and one of the most prestigious marina on the Adriatic.",active,Montenegro,Europe
6395182956,Ohrid,destination,https://daytrip.com/en/transfers/ohrid-mk,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/ohrid--north-macedonia--pinterest-pin.png,"Ohrid, Macedonia (FYROM)",Ohrid,North Macedonia,41.1230977,20.8016481,"This captivating lakefront village offers medieval architecture, waterfront views, and one of the most comprehensive collections of religious icons in the world.",active,North Macedonia,Europe
6395182957,Heraclea Lyncestis,destination,https://daytrip.com/en/transfers/heraclea-lyncestis-mk,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/heraclea-lyncestis--north-macedonia--pinterest-pin.png,"Bitola 7000, Macedonia (FYROM)",Heraclea Lyncestis,North Macedonia,41.0110003,21.3424444,This exceptionally well preserved ancient city is best known for its incredible mosaics.,active,North Macedonia,Europe
6395182958,Matka Canyon,destination,https://daytrip.com/en/transfers/matka-canyon-mk,https://raw.githubusercontent.com/kubaivanov/pictures/main/pinterest/matka-canyon--north-macedonia--pinterest-pin.png,"Кањон Матка, Street 1;Village Matka, Village Matka 1000, Macedonia (FYROM)",Matka Canyon,North Macedonia,41.9504422,21.2990999,"Medieval monasteries, caves and hiking trails make Macedonia's 'oldest man-made lake' the ideal stop for nature lovers and architecture buffs alike.",active,North Macedonia,Europe
